time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,place,type,horizontalError,depthError,magError,magNst,tsunami
2024-08-19T16:26:53.001Z,-41.5813,133.153,142.12,5.36,mb,87.0,105.0,0.214,0.94,us,us700001e1b,100 km ESE of Kamchatka,earthquake,8.44,2.47,0.095,52,0
2024-08-20T03:24:19.532Z,27.99,26.1766,2.03,4.96,mb,74.0,26.3,1.47,0.5,us,us700001e1c,Greece,earthquake,1.65,1.15,0.102,44,0
2024-08-20T14:21:46.063Z,-9.6041,144.4134,19.33,5.6,mww,83.0,95.4,1.789,0.59,us,us700001e1d,near Vanuatu,earthquake,2.72,11.86,0.045,49,0
2024-08-21T01:19:12.594Z,36.7248,-34.8208,2.54,4.52,ml,76.0,14.5,2.241,0.4,us,us700001e1e,various,earthquake,6.51,1.19,0.069,45,0
2024-08-21T12:16:39.124Z,39.6831,39.5331,32.16,4.77,ml,87.0,57.8,3.058,0.53,us,us700001e1f,Iran,earthquake,2.13,3.76,0.318,52,0
2024-08-21T23:14:05.655Z,36.514,78.1013,146.21,4.66,mww,80.0,34.1,0.005,0.69,us,us700001e20,Afghanistan,earthquake,1.54,6.04,0.211,48,0
2024-08-22T10:11:32.186Z,52.4858,-120.1678,301.29,4.86,ml,85.0,88.6,0.291,0.78,ci,us700001e21,various,earthquake,3.04,3.94,0.08,51,0
2024-08-22T21:08:58.717Z,43.4047,125.5761,277.34,4.55,mww,71.0,36.8,2.528,0.83,us,us700001e22,various,earthquake,1.63,17.47,0.074,42,0
2024-08-23T08:06:25.248Z,30.9373,6.8869,1.49,6.35,mww,92.0,120.5,0.046,0.58,ci,us700001e23,Greece,earthquake,13.35,4.71,0.173,55,0
2024-08-23T19:03:51.778Z,16.5209,-84.4679,27.08,4.65,md,70.0,27.0,1.642,0.35,us,us700001e24,south of Fiji,earthquake,4.16,4.52,0.071,42,0
2024-08-24T06:01:18.309Z,-5.3508,159.2059,23.67,6.03,mb,85.0,116.1,0.299,0.48,us,us700001e25,south of Fiji,earthquake,3.11,4.98,0.112,51,0
2024-08-24T16:58:44.840Z,29.4192,90.2913,95.72,4.83,mb,71.0,23.8,1.059,0.96,us,us700001e26,Nepal region,earthquake,2.73,15.51,0.225,42,0
2024-08-25T03:56:11.371Z,-2.4345,-90.7875,0.99,7.04,ml,101.0,71.9,4.917,1.03,us,us700001e27,south of Fiji,earthquake,3.88,2.58,0.041,60,1
2024-08-25T14:53:37.902Z,-31.5528,-169.365,8.42,4.98,ml,,107.8,1.569,0.56,us,us700001e28,various,earthquake,2.33,8.25,0.155,47,0
2024-08-26T01:51:04.433Z,-8.9534,-161.68,155.07,6.1,mww,83.0,32.6,0.689,0.68,us,us700001e29,south of Fiji,earthquake,1.73,1.36,0.618,49,0
2024-08-26T12:48:30.963Z,-39.5587,135.9104,201.14,4.5,mb,72.0,115.3,1.752,0.63,us,us700001e2a,off the coast of Japan,earthquake,1.9,5.28,0.024,43,0
2024-08-26T23:45:57.494Z,-4.5398,119.8529,194.1,5.33,mww,83.0,143.5,0.008,0.62,ak,us700001e2b,near the coast of Chile,earthquake,1.34,4.43,0.023,49,0
2024-08-27T10:43:24.025Z,29.2192,98.8285,415.97,5.9,mb,90.0,62.3,4.509,0.09,us,us700001e2c,Nepal region,earthquake,7.78,5.0,0.139,54,0
2024-08-27T21:40:50.556Z,-6.1019,110.6085,180.84,4.59,mww,83.0,10.0,0.633,0.24,us,us700001e2d,Papua New Guinea region,earthquake,9.92,3.34,0.079,49,0
2024-08-28T08:38:17.087Z,5.6426,-125.0661,58.72,4.56,mb,85.0,76.8,5.877,0.82,us,us700001e2e,100 km ESE of Kamchatka,earthquake,1.84,5.88,0.04,51,0
2024-08-28T19:35:43.617Z,27.7074,176.4669,82.87,4.83,mww,68.0,136.3,1.692,0.66,us,us700001e2f,Papua New Guinea region,earthquake,12.46,5.37,0.093,40,0
2024-08-29T06:33:10.148Z,-4.9926,153.8307,31.35,6.13,mww,87.0,103.1,0.508,0.9,us,us700001e30,Papua New Guinea region,earthquake,3.4,8.66,0.242,52,0
2024-08-29T17:30:36.679Z,-7.5875,-88.277,167.29,4.97,mww,,108.5,1.433,0.56,nc,us700001e31,off the coast of Japan,earthquake,1.83,10.8,0.094,49,0
2024-08-30T04:28:03.210Z,27.9066,-123.7274,38.91,4.95,ml,64.0,120.9,0.718,0.24,ci,us700001e32,Papua New Guinea region,earthquake,3.11,1.93,0.302,38,0
2024-08-30T15:25:29.741Z,-8.1146,-83.6313,43.37,4.59,mb,85.0,137.1,1.544,0.56,us,us700001e33,near the coast of Chile,earthquake,1.24,6.42,0.104,51,0
2024-08-31T02:22:56.272Z,50.1588,-123.7803,0.87,4.5,md,77.0,27.5,2.346,0.9,nc,us700001e34,100 km ESE of Kamchatka,earthquake,1.45,4.15,0.041,46,0
2024-08-31T13:20:22.802Z,9.9048,75.7591,417.13,5.5,mww,82.0,92.6,0.955,0.68,ci,us700001e35,various,earthquake,1.76,2.4,0.202,49,0
2024-09-01T00:17:49.333Z,-43.5287,-179.4542,8.21,4.55,mb,71.0,134.6,0.377,0.11,us,us700001e36,various,earthquake,8.33,1.85,0.068,42,0
2024-09-01T11:15:15.864Z,-42.6488,-90.7256,164.18,5.1,mww,77.0,118.6,5.981,0.31,us,us700001e37,near the coast of Chile,earthquake,9.94,2.1,0.113,46,0
2024-09-01T22:12:42.395Z,-32.1872,159.296,31.68,5.98,md,80.0,44.9,0.798,0.4,nc,us700001e38,Papua New Guinea region,earthquake,2.58,3.07,0.07,48,0
2024-09-02T09:10:08.926Z,-30.6054,105.5307,288.64,4.64,mww,80.0,132.4,0.291,0.16,us,us700001e39,south of Fiji,earthquake,1.83,3.65,0.075,48,0
2024-09-02T20:07:35.456Z,56.172,24.1117,5.11,5.16,mb,82.0,51.2,2.016,0.47,ci,us700001e3a,various,earthquake,2.17,2.52,0.039,49,0
2024-09-03T07:05:01.987Z,22.9648,-170.0135,26.59,4.55,ml,83.0,67.5,1.598,0.87,us,us700001e3b,off the coast of Japan,earthquake,2.21,2.89,0.118,49,0
2024-09-03T18:02:28.518Z,18.1621,147.5739,302.99,5.06,ml,71.0,36.0,2.544,0.29,us,us700001e3c,south of Fiji,earthquake,3.42,10.72,0.058,42,0
2024-09-04T04:59:55.049Z,-27.6668,-116.1242,7.63,4.61,mb,72.0,133.9,0.003,0.85,nc,us700001e3d,near Vanuatu,earthquake,1.56,1.85,0.063,43,0
2024-09-04T15:57:21.580Z,22.7411,-178.1118,4.15,5.3,mww,77.0,23.0,0.64,0.75,us,us700001e3e,near the coast of Chile,earthquake,3.58,1.18,0.042,46,0
2024-09-05T02:54:48.111Z,22.934,-169.4412,13.37,4.72,mb,84.0,149.2,0.566,0.45,us,us700001e3f,near the coast of Chile,earthquake,2.39,6.43,,50,0
2024-09-05T13:52:14.641Z,35.4947,84.5039,16.32,4.87,mb,88.0,56.0,3.862,0.7,ak,us700001e40,northern India,earthquake,3.94,2.64,0.192,52,0
2024-09-06T00:49:41.172Z,30.428,5.1434,33.59,5.05,mww,82.0,109.5,0.645,0.46,us,us700001e41,Turkey,earthquake,3.5,2.18,0.329,49,0
2024-09-06T11:47:07.703Z,51.3231,26.9993,412.98,4.61,ml,87.0,28.0,1.124,0.77,us,us700001e42,Turkey,earthquake,2.85,12.78,0.078,52,0
2024-09-06T22:44:34.234Z,-4.9482,-163.9092,437.66,5.31,mb,71.0,78.3,0.005,1.25,ci,us700001e43,off the coast of Japan,earthquake,1.38,2.84,0.158,42,0
2024-09-07T09:42:00.765Z,26.3948,84.0893,15.92,4.72,mww,81.0,15.6,2.477,1.2,us,us700001e44,northern India,earthquake,1.51,3.17,0.26,48,0
2024-09-07T20:39:27.295Z,49.3668,-103.65,4.37,5.15,ml,94.0,133.0,0.182,0.07,us,us700001e45,off the coast of Japan,earthquake,2.28,4.75,0.049,56,0
2024-09-08T07:36:53.826Z,-9.9192,-178.3158,14.42,4.6,mb,73.0,72.5,3.21,0.49,us,us700001e46,off the coast of Japan,earthquake,5.05,3.0,0.034,43,0
2024-09-08T18:34:20.357Z,40.8937,-20.8915,23.91,5.2,mb,74.0,114.0,1.993,0.44,ak,us700001e47,Iran,earthquake,2.22,8.0,0.048,44,0
2024-09-09T05:31:46.888Z,-49.7478,97.185,0.44,4.58,mb,82.0,135.2,1.219,0.79,us,us700001e48,various,earthquake,1.98,3.38,0.241,49,0
2024-09-09T16:29:13.419Z,-39.8738,139.6586,4.74,4.83,ml,74.0,19.6,2.074,0.9,us,us700001e49,near Vanuatu,earthquake,5.74,2.95,0.057,44,0
2024-09-10T03:26:39.949Z,-2.1441,153.9314,11.76,4.67,mww,79.0,81.6,2.362,0.82,us,us700001e4a,Papua New Guinea region,earthquake,7.18,4.4,0.095,47,0
2024-09-10T14:24:06.480Z,-29.0642,-166.5771,200.6,5.33,mww,83.0,36.5,2.09,0.73,us,us700001e4b,Papua New Guinea region,earthquake,4.86,11.57,0.355,49,0
2024-09-11T01:21:33.011Z,29.4479,-37.8503,4.29,4.68,mww,80.0,19.7,1.622,0.3,ci,us700001e4c,various,earthquake,2.78,4.06,0.085,48,0
2024-09-11T12:18:59.542Z,-30.2672,122.4059,12.92,5.78,mww,85.0,97.1,3.189,1.0,ci,us700001e4d,south of Fiji,earthquake,1.72,2.49,0.066,51,0
2024-09-11T23:16:26.073Z,-4.616,152.7965,3.73,5.83,mww,65.0,26.0,0.825,0.45,us,us700001e4e,near the coast of Chile,earthquake,16.81,2.67,0.276,39,0
2024-09-12T10:13:52.604Z,-8.1087,115.8364,18.17,4.63,ml,81.0,,1.253,0.16,nc,us700001e4f,near the coast of Chile,earthquake,2.24,1.88,0.031,48,0
2024-09-12T21:11:19.134Z,-12.6267,116.3575,37.33,5.07,mww,83.0,37.6,5.229,0.08,us,us700001e50,near Vanuatu,earthquake,2.7,4.95,0.143,49,0
2024-09-13T08:08:45.665Z,3.3069,-146.6234,512.68,4.56,mww,79.0,37.7,0.698,0.52,us,us700001e51,off the coast of Japan,earthquake,3.22,1.12,0.076,47,0
2024-09-13T19:06:12.196Z,47.0795,-137.3537,100.89,4.8,mb,72.0,83.2,2.085,0.91,nc,us700001e52,various,earthquake,3.49,5.65,0.174,43,0
2024-09-14T06:03:38.727Z,-32.5149,100.7157,30.35,5.25,md,94.0,87.8,0.746,0.29,us,us700001e53,near Vanuatu,earthquake,1.06,10.1,0.084,56,0
2024-09-14T17:01:05.258Z,25.9166,20.1939,602.1,5.15,mww,88.0,10.5,0.953,0.79,ci,us700001e54,various,earthquake,7.83,5.22,0.198,52,0
2024-09-15T03:58:31.788Z,14.1164,-96.9051,15.05,5.09,mww,83.0,80.1,0.613,0.39,us,us700001e55,Papua New Guinea region,earthquake,7.37,8.38,0.076,49,0
2024-09-15T14:55:58.319Z,-27.9589,-42.6899,11.9,4.7,ml,78.0,103.8,0.249,0.43,us,us700001e56,various,earthquake,,1.36,0.037,46,0
2024-09-16T01:53:24.850Z,38.1635,19.2497,253.75,4.78,mww,76.0,105.0,5.374,0.15,us,us700001e57,Iran,earthquake,6.67,6.3,0.071,45,0
2024-09-16T12:50:51.381Z,35.4002,-83.3205,5.94,4.57,ml,84.0,129.0,0.889,0.84,us,us700001e58,near the coast of Chile,earthquake,1.51,6.68,0.034,50,0
2024-09-16T23:48:17.912Z,28.0901,23.7136,31.42,5.26,mww,87.0,135.3,0.491,0.43,us,us700001e59,Turkey,earthquake,1.83,2.67,0.026,52,0
2024-09-17T10:45:44.443Z,48.2669,-73.412,470.99,4.92,mww,85.0,97.2,1.559,0.68,ak,us700001e5a,south of Fiji,earthquake,3.2,5.85,0.048,51,0
2024-09-17T21:43:10.973Z,-7.1064,169.7212,3.56,5.24,ml,87.0,77.5,0.176,0.58,us,us700001e5b,off the coast of Japan,earthquake,12.29,3.27,0.074,52,0
2024-09-18T08:40:37.504Z,3.7689,-115.3087,322.7,4.67,mww,74.0,38.6,1.176,0.53,us,us700001e5c,near the coast of Chile,earthquake,2.97,6.09,0.034,44,0
2024-09-18T19:38:04.035Z,51.1994,-76.6363,15.53,4.74,mww,72.0,27.7,1.28,0.61,us,us700001e5d,near the coast of Chile,earthquake,2.46,5.78,0.138,43,0
2024-09-19T06:35:30.566Z,40.6158,9.9504,133.57,4.74,mww,70.0,95.3,0.327,0.77,us,us700001e5e,Turkey,earthquake,3.19,2.44,0.12,42,0
2024-09-19T17:32:57.097Z,30.107,86.6259,370.25,4.52,ml,86.0,142.5,4.814,0.89,nc,us700001e5f,Tibet region,earthquake,1.8,1.11,,51,0
2024-09-20T04:30:23.627Z,49.8752,118.1252,150.3,4.75,md,71.0,49.0,1.355,0.34,ci,us700001e60,south of Fiji,earthquake,9.06,7.04,0.048,42,0
2024-09-20T15:27:50.158Z,2.8029,-31.6238,124.59,5.48,mb,90.0,23.9,0.378,0.33,us,us700001e61,various,earthquake,9.21,2.39,0.068,54,0
2024-09-21T02:25:16.689Z,14.7674,95.9199,1.53,5.87,mww,96.0,69.3,2.689,1.23,us,us700001e62,various,earthquake,4.38,4.42,0.128,57,0
2024-09-21T13:22:43.220Z,32.348,162.9605,3.63,4.94,ml,76.0,10.1,0.55,0.57,ci,us700001e63,Papua New Guinea region,earthquake,1.5,4.92,0.072,45,0
2024-09-22T00:20:09.751Z,41.5597,151.1824,7.51,4.86,mb,80.0,,1.963,0.76,nc,us700001e64,near the coast of Chile,earthquake,2.99,9.65,0.068,48,0
2024-09-22T11:17:36.282Z,-9.1728,147.597,24.24,4.52,mb,81.0,16.9,1.485,0.34,ci,us700001e65,south of Fiji,earthquake,2.44,1.12,0.063,48,0
2024-09-22T22:15:02.812Z,31.3578,-25.9383,2.78,5.77,ml,89.0,140.3,0.261,0.28,us,us700001e66,Iran,earthquake,17.45,4.05,0.089,53,0
2024-09-23T09:12:29.343Z,21.8975,126.9999,187.28,4.51,md,65.0,131.8,0.149,0.38,ci,us700001e67,near the coast of Chile,earthquake,1.16,5.02,0.072,39,0
2024-09-23T20:09:55.874Z,6.1436,-79.6008,48.86,6.24,mww,83.0,26.1,1.403,0.48,us,us700001e68,Papua New Guinea region,earthquake,1.9,4.78,0.099,49,0
2024-09-24T07:07:22.405Z,28.8327,16.0957,6.15,4.9,md,91.0,30.6,1.655,0.65,us,us700001e69,Iran,earthquake,3.03,6.69,0.455,54,0
2024-09-24T18:04:48.936Z,42.3928,-11.3312,217.69,4.75,mb,88.0,143.5,0.211,1.25,ci,us700001e6a,Greece,earthquake,6.23,1.25,0.086,52,0
2024-09-25T05:02:15.466Z,-10.8183,-71.7364,51.31,6.05,md,99.0,123.9,0.284,0.75,ak,us700001e6b,near Vanuatu,earthquake,4.92,2.04,0.169,59,0
2024-09-25T15:59:41.997Z,19.6428,-30.1788,7.26,4.51,mww,82.0,141.9,0.077,0.32,us,us700001e6c,various,earthquake,10.38,5.09,0.13,49,0
2024-09-26T02:57:08.528Z,43.5218,25.6951,32.99,5.02,mww,75.0,56.8,0.217,0.51,us,us700001e6d,Greece,earthquake,1.71,2.65,0.101,45,0
2024-09-26T13:54:35.059Z,-1.3109,-68.1319,71.53,4.98,mww,78.0,25.5,1.33,0.35,ak,us700001e6e,off the coast of Japan,earthquake,1.33,2.2,0.154,46,0
2024-09-27T00:52:01.590Z,36.8783,-10.5275,383.33,4.65,md,81.0,96.2,0.336,0.03,us,us700001e6f,Iran,earthquake,3.67,2.89,0.121,48,0
2024-09-27T11:49:28.121Z,-11.9353,126.0213,466.03,4.84,mb,73.0,145.3,0.511,0.59,us,us700001e70,Papua New Guinea region,earthquake,2.7,9.04,0.027,43,0
2024-09-27T22:46:54.651Z,31.2836,-66.987,227.94,5.13,mb,78.0,,1.215,0.23,us,us700001e71,south of Fiji,earthquake,2.21,1.96,0.157,46,0
2024-09-28T09:44:21.182Z,50.8072,167.798,21.1,5.28,mww,91.0,124.6,0.802,0.81,us,us700001e72,100 km ESE of Kamchatka,earthquake,5.48,7.44,0.256,54,0
2024-09-28T20:41:47.713Z,0.4319,-161.4595,267.65,4.5,mww,,60.3,2.799,0.51,us,us700001e73,near the coast of Chile,earthquake,3.39,2.79,0.183,48,0
2024-09-29T07:39:14.244Z,-39.9783,173.9384,21.22,6.16,mww,89.0,26.2,1.27,0.66,ci,us700001e74,100 km ESE of Kamchatka,earthquake,2.16,5.43,0.068,53,0
2024-09-29T18:36:40.775Z,1.3014,-91.1263,31.54,4.61,mww,80.0,74.3,0.212,0.46,us,us700001e75,off the coast of Japan,earthquake,3.32,1.62,0.253,48,0
2024-09-30T05:34:07.305Z,35.7935,-2.9537,15.12,4.66,mww,74.0,78.4,0.728,0.82,nc,us700001e76,central Italy,earthquake,9.09,1.73,0.031,44,0
2024-09-30T16:31:33.836Z,34.2375,20.5204,18.89,4.68,mww,74.0,11.3,0.449,1.05,us,us700001e77,Turkey,earthquake,1.91,1.57,0.068,44,0
2024-10-01T03:29:00.367Z,-2.3156,159.7992,204.23,4.52,mb,64.0,76.4,0.45,0.29,us,us700001e78,near the coast of Chile,earthquake,2.8,8.42,0.02,38,0
2024-10-01T14:26:26.898Z,-33.51,127.7887,7.76,4.58,mb,80.0,100.6,0.445,0.62,us,us700001e79,off the coast of Japan,earthquake,2.02,5.82,0.065,48,0
2024-10-02T01:23:53.429Z,30.6322,92.7736,10.71,7.08,mb,101.0,117.1,0.813,0.97,us,us700001e7a,Tibet region,earthquake,3.57,9.51,0.024,60,1
2024-10-02T12:21:19.959Z,-7.0573,105.1791,13.98,4.73,mb,85.0,23.8,0.212,1.2,us,us700001e7b,100 km ESE of Kamchatka,earthquake,7.97,4.92,0.159,51,0
2024-10-02T23:18:46.490Z,-34.469,160.281,7.39,4.57,md,76.0,132.7,0.436,0.85,us,us700001e7c,near Vanuatu,earthquake,4.17,,0.052,45,0
2024-10-03T10:16:13.021Z,1.6539,-172.1185,18.93,4.57,mww,82.0,33.5,1.813,,us,us700001e7d,near the coast of Chile,earthquake,1.65,4.0,0.1,49,0
2024-10-03T21:13:39.552Z,32.4522,78.1339,1.17,5.26,mb,77.0,102.2,2.636,0.74,us,us700001e7e,Nepal region,earthquake,1.41,1.24,0.11,46,0
2024-10-04T08:11:06.083Z,8.6049,-23.5468,8.73,5.66,mb,87.0,87.4,0.021,0.36,us,us700001e7f,various,earthquake,1.11,1.14,0.057,52,0
2024-10-04T19:08:32.614Z,28.3175,77.2452,127.69,4.68,mww,75.0,133.2,0.131,0.27,us,us700001e80,Afghanistan,earthquake,6.51,3.72,0.048,45,0
2024-10-05T06:05:59.144Z,17.3598,-117.9906,18.78,4.51,md,82.0,15.4,2.897,0.56,us,us700001e81,south of Fiji,earthquake,2.91,3.74,0.1,49,0
2024-10-05T17:03:25.675Z,31.2402,82.8633,8.62,4.65,mww,84.0,36.8,0.362,0.61,us,us700001e82,Nepal region,earthquake,2.65,2.01,0.047,50,0
2024-10-06T04:00:52.206Z,13.9968,-60.4137,10.27,4.53,ml,73.0,27.1,0.561,0.53,us,us700001e83,near the coast of Chile,earthquake,1.92,4.55,0.037,43,0
2024-10-06T14:58:18.737Z,-9.0161,-174.956,9.96,4.57,mb,68.0,55.9,0.617,0.66,us,us700001e84,Papua New Guinea region,earthquake,2.69,10.2,0.156,40,0
2024-10-07T01:55:45.268Z,47.3102,146.1688,9.32,4.84,mww,75.0,57.4,3.013,0.57,us,us700001e85,off the coast of Japan,earthquake,2.3,7.11,0.059,45,0
2024-10-07T12:53:11.798Z,36.7463,46.2202,204.34,4.66,mb,84.0,22.4,0.266,0.99,us,us700001e86,Iran,earthquake,5.08,4.34,0.079,50,0
2024-10-07T23:50:38.329Z,33.5099,108.6674,3.39,4.94,mww,86.0,82.0,2.511,0.8,us,us700001e87,Papua New Guinea region,earthquake,4.68,2.22,0.263,51,0
2024-10-08T10:48:04.860Z,48.4428,107.5988,15.51,4.68,mww,71.0,26.3,0.946,0.11,us,us700001e88,near the coast of Chile,earthquake,2.77,2.09,0.034,42,0
2024-10-08T21:45:31.391Z,32.6091,88.9095,14.91,6.19,mb,83.0,,2.293,0.46,us,us700001e89,Tibet region,earthquake,4.18,8.13,0.027,49,1
2024-10-09T08:42:57.922Z,11.6116,-39.0918,11.25,5.92,mb,91.0,14.6,1.747,0.54,us,us700001e8a,various,earthquake,3.67,2.84,0.076,54,0
2024-10-09T19:40:24.453Z,30.3969,46.6493,2.87,5.0,mb,70.0,140.1,1.976,1.07,us,us700001e8b,Turkey,earthquake,4.07,4.81,0.115,42,0
2024-10-10T06:37:50.983Z,21.7212,128.5456,8.41,4.76,md,88.0,65.5,0.181,0.46,nc,us700001e8c,south of Fiji,earthquake,5.27,9.67,0.083,52,0
2024-10-10T17:35:17.514Z,75.6745,-27.3644,255.05,4.79,mb,76.0,49.7,0.554,0.83,us,us700001e8d,various,earthquake,1.29,2.84,0.021,45,0
2024-10-11T04:32:44.045Z,31.1318,96.3879,32.65,4.82,mww,82.0,77.5,0.387,0.15,ci,us700001e8e,Afghanistan,earthquake,6.35,5.86,0.072,49,0
2024-10-11T15:30:10.576Z,35.5197,26.0075,127.57,5.28,mb,80.0,32.1,0.202,0.47,us,us700001e8f,central Italy,earthquake,2.0,7.47,0.086,48,0
2024-10-12T02:27:37.107Z,-9.5803,-91.2483,0.09,4.86,mb,81.0,66.9,1.529,0.82,us,us700001e90,near Vanuatu,earthquake,2.44,1.65,0.313,48,0
2024-10-12T13:25:03.637Z,-9.5605,-133.1248,13.59,5.67,ml,87.0,36.7,1.782,0.83,us,us700001e91,off the coast of Japan,earthquake,1.97,1.32,0.028,52,0
2024-10-13T00:22:30.168Z,-44.1702,-115.8235,2.61,6.23,mww,87.0,52.6,0.229,1.06,us,us700001e92,near the coast of Chile,earthquake,6.26,7.97,0.137,52,0
2024-10-13T11:19:56.699Z,-1.7628,-68.5677,484.0,4.75,mb,71.0,139.4,2.195,0.79,ci,us700001e93,near the coast of Chile,earthquake,,10.29,0.07,42,0
2024-10-13T22:17:23.230Z,22.1621,164.5433,1.42,4.99,ml,83.0,30.8,0.507,0.86,us,us700001e94,south of Fiji,earthquake,1.45,3.06,0.227,49,0
2024-10-14T09:14:49.761Z,-3.3181,132.7065,47.93,4.56,mww,67.0,76.3,0.709,0.5,us,us700001e95,100 km ESE of Kamchatka,earthquake,3.21,3.67,0.128,40,0
2024-10-14T20:12:16.292Z,29.9916,-172.8028,3.64,4.63,mww,79.0,102.5,7.498,0.67,ci,us700001e96,near Vanuatu,earthquake,2.44,6.33,0.07,47,0
2024-10-15T07:09:42.822Z,29.4409,83.1275,4.65,4.82,md,78.0,,0.32,0.78,us,us700001e97,Afghanistan,earthquake,1.6,1.86,0.122,46,0
2024-10-15T18:07:09.353Z,13.5187,-75.133,5.1,4.64,mww,77.0,139.2,0.189,0.92,us,us700001e98,south of Fiji,earthquake,3.44,1.06,0.079,46,0
2024-10-16T05:04:35.884Z,-38.8505,-82.4114,29.27,5.76,ml,87.0,44.6,0.469,0.48,ak,us700001e99,south of Fiji,earthquake,2.37,8.69,0.146,52,0
2024-10-16T16:02:02.415Z,31.7666,77.1305,5.47,4.6,mb,68.0,142.0,4.028,0.62,us,us700001e9a,Afghanistan,earthquake,4.77,5.27,0.176,40,0
2024-10-17T02:59:28.946Z,32.7788,117.2039,2.85,4.86,ml,102.0,56.4,0.192,0.7,us,us700001e9b,off the coast of Japan,earthquake,6.43,5.57,0.138,61,0
2024-10-17T13:56:55.476Z,8.3868,134.5068,148.69,5.06,mww,86.0,135.3,1.435,0.88,ak,us700001e9c,near the coast of Chile,earthquake,1.04,4.45,0.067,51,0
2024-10-18T00:54:22.007Z,22.7476,-78.3064,13.32,5.21,mww,88.0,23.0,2.363,0.73,ak,us700001e9d,Papua New Guinea region,earthquake,3.38,4.29,0.024,52,0
2024-10-18T11:51:48.538Z,-13.0048,-25.9016,240.59,4.79,mb,91.0,37.8,3.834,0.29,ci,us700001e9e,various,earthquake,3.61,15.68,0.035,54,0
2024-10-18T22:49:15.069Z,49.798,123.9101,5.38,5.72,mww,83.0,21.1,0.975,0.78,us,us700001e9f,various,earthquake,2.15,4.98,0.082,49,0
2024-10-19T09:46:41.600Z,30.8101,3.3746,35.94,5.0,mb,73.0,51.9,0.918,1.16,ak,us700001ea0,Turkey,earthquake,5.87,1.6,0.108,43,0
2024-10-19T20:44:08.131Z,28.1087,70.7047,1.7,4.85,ml,92.0,132.3,2.637,0.21,nc,us700001ea1,Afghanistan,earthquake,8.21,2.25,0.03,55,0
2024-10-20T07:41:34.661Z,-8.4142,178.0525,11.97,4.54,mb,81.0,32.3,0.327,1.19,us,us700001ea2,south of Fiji,earthquake,,2.3,0.082,48,0
2024-10-20T18:39:01.192Z,21.6137,-28.6548,165.8,4.87,mb,78.0,41.5,0.93,0.48,us,us700001ea3,various,earthquake,3.25,1.94,0.054,46,0
2024-10-21T05:36:27.723Z,24.8703,-28.0932,7.17,5.53,mww,,40.3,,0.37,us,us700001ea4,various,earthquake,1.03,8.98,0.027,53,1
2024-10-21T16:33:54.254Z,33.5498,43.5835,160.62,5.07,ml,77.0,48.5,1.806,0.45,us,us700001ea5,Turkey,earthquake,2.64,3.94,0.064,46,0
2024-10-22T03:31:20.785Z,34.4387,106.0324,7.11,5.57,mww,80.0,12.6,0.178,,ak,us700001ea6,Nepal region,earthquake,4.55,3.6,0.12,48,0
2024-10-22T14:28:47.315Z,-9.546,-164.8903,10.5,4.91,md,82.0,69.3,3.028,0.59,us,us700001ea7,off the coast of Japan,earthquake,1.52,18.36,0.17,49,0
2024-10-23T01:26:13.846Z,25.0647,175.6148,11.23,4.58,mww,75.0,146.7,2.558,0.63,us,us700001ea8,south of Fiji,earthquake,5.49,1.17,0.163,45,0
2024-10-23T12:23:40.377Z,15.7413,-27.3807,27.62,4.51,ml,77.0,72.7,0.572,0.07,us,us700001ea9,various,earthquake,3.85,3.39,0.091,46,0
2024-10-23T23:21:06.908Z,35.7086,61.7846,7.37,4.72,mb,79.0,123.9,0.97,0.77,us,us700001eaa,central Italy,earthquake,2.21,1.96,0.03,47,0
2024-10-24T10:18:33.439Z,36.0578,9.3588,7.45,5.22,md,74.0,90.0,0.727,1.06,us,us700001eab,Iran,earthquake,6.66,3.23,0.111,44,0
2024-10-24T21:15:59.969Z,37.2016,17.1746,1.58,5.44,md,89.0,12.1,,,us,us700001eac,Greece,earthquake,4.09,1.71,0.025,53,0
2024-10-25T08:13:26.500Z,18.5636,-22.7823,139.28,4.71,mb,78.0,92.0,1.316,0.66,us,us700001ead,various,earthquake,2.08,,0.075,46,0
2024-10-25T19:10:53.031Z,32.3812,76.0823,74.78,4.91,md,74.0,142.5,0.473,0.27,nc,us700001eae,Afghanistan,earthquake,1.66,2.24,0.128,44,0
2024-10-26T06:08:19.562Z,-8.6973,127.3817,1.82,4.83,ml,76.0,87.5,2.055,0.25,us,us700001eaf,near Vanuatu,earthquake,1.51,1.53,0.033,45,0
2024-10-26T17:05:46.093Z,25.9448,123.2942,135.49,4.82,mww,74.0,83.9,2.586,0.88,us,us700001eb0,near the coast of Chile,earthquake,13.96,12.82,0.117,44,0
2024-10-27T04:03:12.624Z,-31.8097,24.1163,239.33,4.66,mb,71.0,103.8,1.943,1.2,us,us700001eb1,various,earthquake,7.1,1.54,0.132,42,0
2024-10-27T15:00:39.154Z,38.7596,28.6881,7.24,4.59,ml,81.0,131.9,0.131,0.59,nc,us700001eb2,Greece,earthquake,4.5,3.51,0.241,48,0
2024-10-28T01:58:05.685Z,21.5438,26.6659,12.17,4.63,mb,71.0,89.1,0.509,0.84,us,us700001eb3,various,earthquake,2.91,7.05,0.044,42,0
